index,Series,Vol,OI,TrdDate,Avg5,Avg10
450,PTG,2720,20231,2021-05-27,,
456,PTT,5283,15436,2021-05-27,,
462,PTTEP,222,775,2021-05-27,,
468,PTTGC,616,4082,2021-05-27,,
474,QH,2175,26966,2021-05-27,,
480,RATCH,928,3337,2021-05-27,,
486,RS,521,89751,2021-05-27,,
492,S,1481,40929,2021-05-27,,
498,SAMART,644,14839,2021-05-27,,
504,SAWAD,446,5858,2021-05-27,,
510,SCB,256,2098,2021-05-27,,
516,SCC,346,2724,2021-05-27,,
522,SGP,23,607,2021-05-27,,
528,SIRI,46535,198702,2021-05-27,,
534,SPALI,202,1286,2021-05-27,,
540,SPCG,1552,6317,2021-05-27,,
546,SPRC,0,1639,2021-05-27,,
552,STA,720,17079,2021-05-27,,
558,STEC,1034,8843,2021-05-27,,
564,STPI,1501,8550,2021-05-27,,
570,SUPER,109,259008,2021-05-27,,
576,TASCO,109,8129,2021-05-27,,
582,TCAP,43,1814,2021-05-27,,
588,THAI,0,117,2021-05-27,,
594,THANI,501,11930,2021-05-27,,
600,THCOM,1573,15117,2021-05-27,,
606,THG,0,0,2021-05-27,,
612,TISCO,208,1420,2021-05-27,,
618,TKN,41,8167,2021-05-27,,
624,TOA,2338,1667,2021-05-27,,
630,TOP,347,1762,2021-05-27,,
636,TPIPL,1677,52339,2021-05-27,,
642,TPIPP,1003,9715,2021-05-27,,
648,TQM,21,1241,2021-05-27,,
654,TRUE,924,43272,2021-05-27,,
660,TTA,1889,28475,2021-05-27,,
666,TTB,900,140870,2021-05-27,,
672,TTCL,1,3639,2021-05-27,,
678,TTW,200,5610,2021-05-27,,
684,TU,1037,7097,2021-05-27,,
690,TVO,24,1260,2021-05-27,,
696,UNIQ,516,14810,2021-05-27,,
702,VGI,2093,23016,2021-05-27,,
708,VNG,2,2747,2021-05-27,,
714,VNT,0,1037,2021-05-27,,
720,WHA,3706,57389,2021-05-27,,
726,WHAUP,517,7649,2021-05-27,,
727,Single Stock,223259,2521546,2021-05-27,,
6,AAV,371,8846,2021-05-28,,
12,ADVANC,171,8213,2021-05-28,,
18,AEONTS,1,778,2021-05-28,,
24,AMATA,1115,13496,2021-05-28,,
30,AOT,1413,5622,2021-05-28,,
36,AP,16,4702,2021-05-28,,
42,BA,1011,640,2021-05-28,,
48,BANPU,14566,38487,2021-05-28,,
54,BAY,102,1888,2021-05-28,,
60,BBL,354,8620,2021-05-28,,
66,BCH,729,8467,2021-05-28,,
72,BCP,210,3839,2021-05-28,,
78,BCPG,111,3307,2021-05-28,,
84,BDMS,681,11784,2021-05-28,,
90,BEAUTY,95,45995,2021-05-28,,
96,BEC,5512,12983,2021-05-28,,
102,BEM,6260,63321,2021-05-28,,
108,BGRIM,1296,13667,2021-05-28,,
114,BH,100,1075,2021-05-28,,
120,BJC,122,4756,2021-05-28,,
126,BLA,7,342,2021-05-28,,
132,BLAND,4359,273698,2021-05-28,,
138,BPP,1226,5333,2021-05-28,,
144,BTS,5607,67616,2021-05-28,,
150,CBG,4510,16507,2021-05-28,,
156,CENTEL,419,2572,2021-05-28,,
162,CHG,6606,21456,2021-05-28,,
168,CK,3306,13969,2021-05-28,,
174,CKP,1317,13527,2021-05-28,,
180,COM7,277,3306,2021-05-28,,
186,CPALL,967,8431,2021-05-28,,
192,CPF,2162,43316,2021-05-28,,
198,CPN,523,3431,2021-05-28,,
204,DELTA,67,850,2021-05-28,,
210,DTAC,122,7997,2021-05-28,,
216,EA,310,5760,2021-05-28,,
222,EASTW,300,8226,2021-05-28,,
228,EGCO,23,2205,2021-05-28,,
234,EPG,2955,9015,2021-05-28,,
240,ERW,502,7988,2021-05-28,,
246,ESSO,503,8884,2021-05-28,,
252,GFPT,315,5665,2021-05-28,,
258,GLOBAL,806,6607,2021-05-28,,
264,GPSC,614,8328,2021-05-28,,
270,GULF,11,8483,2021-05-28,,
276,GUNKUL,5559,51653,2021-05-28,,
282,HANA,1299,1129,2021-05-28,,
288,HMPRO,164,4686,2021-05-28,,
294,ICHI,53,12736,2021-05-28,,
300,INTUCH,60,675,2021-05-28,,
306,IRPC,24716,128431,2021-05-28,,
312,ITD,62841,53073,2021-05-28,,
318,IVL,1057,11814,2021-05-28,,
324,JAS,2040,23305,2021-05-28,,
330,JMT,328,4453,2021-05-28,,
336,KBANK,3709,11736,2021-05-28,,
342,KCE,527,3840,2021-05-28,,
348,KKP,694,1586,2021-05-28,,
354,KTB,316,27576,2021-05-28,,
360,KTC,3845,52863,2021-05-28,,
366,LH,541,8595,2021-05-28,,
372,LPN,27,11930,2021-05-28,,
378,M,162,3837,2021-05-28,,
384,MAJOR,1052,6724,2021-05-28,,
390,MBK,524,5576,2021-05-28,,
396,MEGA,103,2151,2021-05-28,,
402,MINT,1041,9517,2021-05-28,,
408,MTC,676,3791,2021-05-28,,
414,ORI,1129,18403,2021-05-28,,
420,OSP,303,8679,2021-05-28,,
426,PLANB,0,20552,2021-05-28,,
432,PRM,3,33453,2021-05-28,,
438,PSH,680,2355,2021-05-28,,
444,PSL,2276,24643,2021-05-28,,
450,PTG,1938,21715,2021-05-28,,
456,PTT,1064,15062,2021-05-28,,
462,PTTEP,303,763,2021-05-28,,
468,PTTGC,665,4593,2021-05-28,,
474,QH,1117,25877,2021-05-28,,
480,RATCH,569,3595,2021-05-28,,
486,RS,666,90406,2021-05-28,,
492,S,5055,42483,2021-05-28,,
498,SAMART,5746,19357,2021-05-28,,
504,SAWAD,1302,5735,2021-05-28,,
510,SCB,173,2117,2021-05-28,,
516,SCC,282,2844,2021-05-28,,
522,SGP,30,637,2021-05-28,,
528,SIRI,35648,202980,2021-05-28,,
534,SPALI,400,886,2021-05-28,,
540,SPCG,605,6916,2021-05-28,,
546,SPRC,1045,1599,2021-05-28,,
552,STA,5161,14866,2021-05-28,,
558,STEC,5419,12760,2021-05-28,,
564,STPI,3000,11550,2021-05-28,,
570,SUPER,8,259013,2021-05-28,,
576,TASCO,204,8032,2021-05-28,,
582,TCAP,60,1774,2021-05-28,,
588,THAI,0,117,2021-05-28,,
594,THANI,500,12430,2021-05-28,,
600,THCOM,542,15638,2021-05-28,,
606,THG,0,0,2021-05-28,,
612,TISCO,33,1402,2021-05-28,,
618,TKN,48,8153,2021-05-28,,
624,TOA,315,1580,2021-05-28,,
630,TOP,428,1580,2021-05-28,,
636,TPIPL,1607,51263,2021-05-28,,
642,TPIPP,2002,10717,2021-05-28,,
648,TQM,21,1221,2021-05-28,,
654,TRUE,2201,44314,2021-05-28,,
660,TTA,3224,29427,2021-05-28,,
666,TTB,3455,143167,2021-05-28,,
672,TTCL,501,4140,2021-05-28,,
678,TTW,0,5610,2021-05-28,,
684,TU,914,7507,2021-05-28,,
690,TVO,4,1262,2021-05-28,,
696,UNIQ,524,14314,2021-05-28,,
702,VGI,2962,23890,2021-05-28,,
708,VNG,4,2750,2021-05-28,,
714,VNT,121,1158,2021-05-28,,
720,WHA,5754,62066,2021-05-28,,
726,WHAUP,1015,7639,2021-05-28,,
727,Single Stock,284410,2570665,2021-05-28,,
6,AAV,0,8893,2021-06-01,,
12,ADVANC,0,8246,2021-06-01,,
18,AEONTS,0,783,2021-06-01,,
24,AMATA,0,11981,2021-06-01,,
30,AOT,0,5941,2021-06-01,,
36,AP,0,4716,2021-06-01,,
42,BA,0,633,2021-06-01,,
48,BANPU,0,41094,2021-06-01,,
54,BAY,0,1888,2021-06-01,,
60,BBL,0,8707,2021-06-01,,
66,BCH,0,8449,2021-06-01,,
72,BCP,0,3962,2021-06-01,,
78,BCPG,0,3313,2021-06-01,,
84,BDMS,0,9412,2021-06-01,,
90,BEAUTY,0,45998,2021-06-01,,
96,BEC,0,13193,2021-06-01,,
102,BEM,0,59239,2021-06-01,,
108,BGRIM,0,13985,2021-06-01,,
114,BH,0,1075,2021-06-01,,
120,BJC,0,4752,2021-06-01,,
126,BLA,0,445,2021-06-01,,
132,BLAND,0,271824,2021-06-01,,
138,BPP,0,5410,2021-06-01,,
144,BTS,0,66905,2021-06-01,,
150,CBG,0,16508,2021-06-01,,
156,CENTEL,0,2472,2021-06-01,,
162,CHG,0,20968,2021-06-01,,
168,CK,0,14945,2021-06-01,,
174,CKP,0,13547,2021-06-01,,
180,COM7,0,4254,2021-06-01,,
186,CPALL,0,8401,2021-06-01,,
192,CPF,0,42448,2021-06-01,,
198,CPN,0,3370,2021-06-01,,
204,DELTA,0,915,2021-06-01,,
210,DTAC,0,7683,2021-06-01,,
216,EA,0,5665,2021-06-01,,
222,EASTW,0,8826,2021-06-01,,
228,EGCO,0,2222,2021-06-01,,
234,EPG,0,9662,2021-06-01,,
240,ERW,0,8997,2021-06-01,,
246,ESSO,0,8884,2021-06-01,,
252,GFPT,0,5666,2021-06-01,,
258,GLOBAL,0,6913,2021-06-01,,
264,GPSC,0,8447,2021-06-01,,
270,GULF,0,8483,2021-06-01,,
276,GUNKUL,0,64133,2021-06-01,,
282,HANA,0,1223,2021-06-01,,
288,HMPRO,0,4404,2021-06-01,,
294,ICHI,0,12746,2021-06-01,,
300,INTUCH,0,677,2021-06-01,,
306,IRPC,0,134075,2021-06-01,,
312,ITD,0,49260,2021-06-01,,
318,IVL,0,11710,2021-06-01,,
324,JAS,0,22781,2021-06-01,,
330,JMT,0,4437,2021-06-01,,
336,KBANK,0,11881,2021-06-01,,
342,KCE,0,3518,2021-06-01,,
348,KKP,0,1496,2021-06-01,,
354,KTB,0,27572,2021-06-01,,
360,KTC,0,52768,2021-06-01,,
366,LH,0,9122,2021-06-01,,
372,LPN,0,11933,2021-06-01,,
378,M,0,3942,2021-06-01,,
384,MAJOR,0,6624,2021-06-01,,
390,MBK,0,5775,2021-06-01,,
396,MEGA,0,2141,2021-06-01,,
402,MINT,0,9501,2021-06-01,,
408,MTC,0,3741,2021-06-01,,
414,ORI,0,18402,2021-06-01,,
420,OSP,0,7218,2021-06-01,,
426,PLANB,0,20552,2021-06-01,,
432,PRM,0,33453,2021-06-01,,
438,PSH,0,2392,2021-06-01,,
444,PSL,0,24677,2021-06-01,,
450,PTG,0,21555,2021-06-01,,
456,PTT,0,15088,2021-06-01,,
462,PTTEP,0,702,2021-06-01,,
468,PTTGC,0,4160,2021-06-01,,
474,QH,0,25779,2021-06-01,,
480,RATCH,0,3696,2021-06-01,,
486,RS,0,90506,2021-06-01,,
492,S,0,42984,2021-06-01,,
498,SAMART,0,20368,2021-06-01,,
504,SAWAD,0,5565,2021-06-01,,
510,SCB,0,2176,2021-06-01,,
516,SCC,0,2879,2021-06-01,,
522,SGP,0,639,2021-06-01,,
528,SIRI,0,196633,2021-06-01,,
534,SPALI,0,886,2021-06-01,,
540,SPCG,0,6817,2021-06-01,,
546,SPRC,0,2099,2021-06-01,,
552,STA,0,14542,2021-06-01,,
558,STEC,0,13942,2021-06-01,,
564,STPI,0,16065,2021-06-01,,
570,SUPER,0,244011,2021-06-01,,
576,TASCO,0,8130,2021-06-01,,
582,TCAP,0,1772,2021-06-01,,
588,THAI,0,117,2021-06-01,,
594,THANI,0,12930,2021-06-01,,
600,THCOM,0,16676,2021-06-01,,
606,THG,0,0,2021-06-01,,
612,TISCO,0,1423,2021-06-01,,
618,TKN,0,8131,2021-06-01,,
624,TOA,0,1174,2021-06-01,,
630,TOP,0,1676,2021-06-01,,
636,TPIPL,0,51681,2021-06-01,,
642,TPIPP,0,9717,2021-06-01,,
648,TQM,0,1226,2021-06-01,,
654,TRUE,0,44807,2021-06-01,,
660,TTA,0,29904,2021-06-01,,
666,TTB,0,143093,2021-06-01,,
672,TTCL,0,5141,2021-06-01,,
678,TTW,0,5510,2021-06-01,,
684,TU,0,7589,2021-06-01,,
690,TVO,0,1367,2021-06-01,,
696,UNIQ,0,11813,2021-06-01,,
702,VGI,0,24147,2021-06-01,,
708,VNG,0,2751,2021-06-01,,
714,VNT,0,933,2021-06-01,,
720,WHA,0,63046,2021-06-01,,
726,WHAUP,0,7629,2021-06-01,,
727,Single Stock,0,2565749,2021-06-01,,
6,AAV,0,7658,2021-06-02,,
12,ADVANC,0,8590,2021-06-02,,
18,AEONTS,0,817,2021-06-02,,
24,AMATA,0,12631,2021-06-02,,
30,AOT,0,5047,2021-06-02,,
36,AP,0,4206,2021-06-02,,
42,BA,0,639,2021-06-02,,
48,BANPU,0,40626,2021-06-02,,
54,BAY,0,1988,2021-06-02,,
60,BBL,0,8697,2021-06-02,,
66,BCH,0,8442,2021-06-02,,
72,BCP,0,3965,2021-06-02,,
78,BCPG,0,3317,2021-06-02,,
84,BDMS,0,9804,2021-06-02,,
90,BEAUTY,0,49336,2021-06-02,,
96,BEC,0,15224,2021-06-02,,
102,BEM,0,57741,2021-06-02,,
108,BGRIM,0,12919,2021-06-02,,
114,BH,0,1116,2021-06-02,,
120,BJC,0,4966,2021-06-02,,
126,BLA,0,450,2021-06-02,,
132,BLAND,0,275731,2021-06-02,,
138,BPP,0,5005,2021-06-02,,
144,BTS,0,71092,2021-06-02,,
150,CBG,0,16344,2021-06-02,,
156,CENTEL,0,2486,2021-06-02,,
162,CHG,0,23741,2021-06-02,,
168,CK,0,16289,2021-06-02,,
174,CKP,0,10966,2021-06-02,,
180,COM7,0,4265,2021-06-02,,
186,CPALL,0,8579,2021-06-02,,
192,CPF,0,42342,2021-06-02,,
198,CPN,0,4294,2021-06-02,,
204,DELTA,0,901,2021-06-02,,
210,DTAC,0,7588,2021-06-02,,
216,EA,0,5978,2021-06-02,,
222,EASTW,0,9026,2021-06-02,,
228,EGCO,0,2247,2021-06-02,,
234,EPG,0,10657,2021-06-02,,
240,ERW,0,8999,2021-06-02,,
246,ESSO,0,8386,2021-06-02,,
252,GFPT,0,5762,2021-06-02,,
258,GLOBAL,0,7651,2021-06-02,,
264,GPSC,0,8464,2021-06-02,,
270,GULF,0,8483,2021-06-02,,
276,GUNKUL,0,69123,2021-06-02,,
282,HANA,0,1004,2021-06-02,,
288,HMPRO,0,5066,2021-06-02,,
294,ICHI,0,12754,2021-06-02,,
300,INTUCH,0,677,2021-06-02,,
306,IRPC,0,146943,2021-06-02,,
312,ITD,0,45864,2021-06-02,,
318,IVL,0,12161,2021-06-02,,
324,JAS,0,23805,2021-06-02,,
330,JMT,0,4540,2021-06-02,,
336,KBANK,0,12315,2021-06-02,,
342,KCE,0,4775,2021-06-02,,
348,KKP,0,1657,2021-06-02,,
354,KTB,0,28531,2021-06-02,,
360,KTC,0,53360,2021-06-02,,
366,LH,0,11068,2021-06-02,,
372,LPN,0,11936,2021-06-02,,
378,M,0,3971,2021-06-02,,
384,MAJOR,0,6494,2021-06-02,,
390,MBK,0,5894,2021-06-02,,
396,MEGA,0,2137,2021-06-02,,
402,MINT,0,9803,2021-06-02,,
408,MTC,0,4510,2021-06-02,,
414,ORI,0,19414,2021-06-02,,
420,OSP,0,5739,2021-06-02,,
426,PLANB,0,20549,2021-06-02,,
432,PRM,0,35154,2021-06-02,,
438,PSH,0,2796,2021-06-02,,
444,PSL,0,24096,2021-06-02,,
450,PTG,0,20572,2021-06-02,,
456,PTT,0,15886,2021-06-02,,
462,PTTEP,0,1193,2021-06-02,,
468,PTTGC,0,5734,2021-06-02,,
474,QH,0,25780,2021-06-02,,
480,RATCH,0,4154,2021-06-02,,
486,RS,0,91856,2021-06-02,,
492,S,0,46215,2021-06-02,,
498,SAMART,0,20340,2021-06-02,,
504,SAWAD,0,5546,2021-06-02,,
510,SCB,0,2360,2021-06-02,,
516,SCC,0,2960,2021-06-02,,
522,SGP,0,679,2021-06-02,,
528,SIRI,0,218700,2021-06-02,,
534,SPALI,0,885,2021-06-02,,
540,SPCG,0,7417,2021-06-02,,
546,SPRC,0,3154,2021-06-02,,
552,STA,0,16288,2021-06-02,,
558,STEC,0,19263,2021-06-02,,
564,STPI,0,19086,2021-06-02,,
570,SUPER,0,237258,2021-06-02,,
576,TASCO,0,8449,2021-06-02,,
582,TCAP,0,1813,2021-06-02,,
588,THAI,0,117,2021-06-02,,
594,THANI,0,12437,2021-06-02,,
600,THCOM,0,16172,2021-06-02,,
606,THG,0,0,2021-06-02,,
612,TISCO,0,1463,2021-06-02,,
618,TKN,0,8634,2021-06-02,,
624,TOA,0,1374,2021-06-02,,
630,TOP,0,1854,2021-06-02,,
636,TPIPL,0,53159,2021-06-02,,
642,TPIPP,0,10707,2021-06-02,,
648,TQM,0,1269,2021-06-02,,
654,TRUE,0,46262,2021-06-02,,
660,TTA,0,29421,2021-06-02,,
666,TTB,0,145091,2021-06-02,,
672,TTCL,0,5141,2021-06-02,,
678,TTW,0,5310,2021-06-02,,
684,TU,0,7707,2021-06-02,,
690,TVO,0,1371,2021-06-02,,
696,UNIQ,0,10888,2021-06-02,,
702,VGI,0,23962,2021-06-02,,
708,VNG,0,2751,2021-06-02,,
714,VNT,0,933,2021-06-02,,
720,WHA,0,61761,2021-06-02,,
726,WHAUP,0,7612,2021-06-02,,
727,Single Stock,0,2640575,2021-06-02,,
6,AAV,0,8602,2021-06-04,,
12,ADVANC,0,9517,2021-06-04,,
18,AEONTS,0,816,2021-06-04,,
24,AMATA,0,12435,2021-06-04,,
30,AOT,0,5197,2021-06-04,,
36,AP,0,4206,2021-06-04,,
42,AWC,0,0,2021-06-04,,
48,BA,0,640,2021-06-04,,
54,BAM,0,0,2021-06-04,,
60,BANPU,0,42185,2021-06-04,,
66,BAY,0,1988,2021-06-04,,
72,BBL,0,8798,2021-06-04,,
78,BCH,0,8026,2021-06-04,,
84,BCP,0,3870,2021-06-04,,
90,BCPG,0,3421,2021-06-04,,
96,BDMS,0,9249,2021-06-04,,
102,BEAUTY,0,50456,2021-06-04,,
108,BEC,0,12083,2021-06-04,,
114,BEM,0,60399,2021-06-04,,
120,BGRIM,0,12853,2021-06-04,,
126,BH,0,1160,2021-06-04,,
132,BJC,0,5067,2021-06-04,,
138,BLA,0,548,2021-06-04,,
144,BLAND,0,275154,2021-06-04,,
150,BPP,0,5026,2021-06-04,,
156,BTS,0,71099,2021-06-04,,
162,CBG,0,16280,2021-06-04,,
168,CENTEL,0,2176,2021-06-04,,
174,CHG,0,31325,2021-06-04,,
180,CK,0,16618,2021-06-04,,
186,CKP,0,11068,2021-06-04,,
192,COM7,0,4601,2021-06-04,,
198,CPALL,0,8944,2021-06-04,,
204,CPF,0,42660,2021-06-04,,
210,CPN,0,4381,2021-06-04,,
216,CRC,0,0,2021-06-04,,
222,DELTA,0,831,2021-06-04,,
228,DTAC,0,7625,2021-06-04,,
234,EA,0,6187,2021-06-04,,
240,EASTW,0,9226,2021-06-04,,
246,EGCO,0,2230,2021-06-04,,
252,EPG,0,12139,2021-06-04,,
258,ERW,0,8030,2021-06-04,,
264,ESSO,0,7799,2021-06-04,,
270,GFPT,0,5762,2021-06-04,,
276,GLOBAL,0,7720,2021-06-04,,
282,GPSC,0,8047,2021-06-04,,
288,GULF,0,8278,2021-06-04,,
294,GUNKUL,0,73132,2021-06-04,,
300,HANA,0,1546,2021-06-04,,
306,HMPRO,0,5512,2021-06-04,,
312,ICHI,0,13227,2021-06-04,,
318,INTUCH,0,696,2021-06-04,,
324,IRPC,0,141315,2021-06-04,,
330,ITD,0,46026,2021-06-04,,
336,IVL,0,12048,2021-06-04,,
342,JAS,0,24928,2021-06-04,,
348,JMT,0,4849,2021-06-04,,
354,KBANK,0,13343,2021-06-04,,
360,KCE,0,4938,2021-06-04,,
366,KEX,0,0,2021-06-04,,
372,KKP,0,1677,2021-06-04,,
378,KTB,0,28946,2021-06-04,,
384,KTC,0,53663,2021-06-04,,
390,LH,0,11071,2021-06-04,,
396,LPN,0,11937,2021-06-04,,
402,M,0,3982,2021-06-04,,
408,MAJOR,0,6620,2021-06-04,,
414,MBK,0,5886,2021-06-04,,
420,MEGA,0,2142,2021-06-04,,
426,MINT,0,9903,2021-06-04,,
432,MTC,0,4472,2021-06-04,,
438,OR,0,0,2021-06-04,,
444,ORI,0,19555,2021-06-04,,
450,OSP,0,6130,2021-06-04,,
456,PLANB,0,20547,2021-06-04,,
462,PRM,0,36175,2021-06-04,,
468,PSH,0,2647,2021-06-04,,
474,PSL,0,24130,2021-06-04,,
480,PTG,0,20557,2021-06-04,,
486,PTT,0,14328,2021-06-04,,
492,PTTEP,0,1166,2021-06-04,,
498,PTTGC,0,5468,2021-06-04,,
504,QH,0,26240,2021-06-04,,
510,RATCH,0,4294,2021-06-04,,
516,RS,0,92331,2021-06-04,,
522,S,0,47315,2021-06-04,,
528,SAMART,0,20887,2021-06-04,,
534,SAWAD,0,5963,2021-06-04,,
540,SCB,0,2466,2021-06-04,,
546,SCC,0,3047,2021-06-04,,
552,SCGP,0,0,2021-06-04,,
558,SGP,0,617,2021-06-04,,
564,SIRI,0,230009,2021-06-04,,
570,SPALI,0,885,2021-06-04,,
576,SPCG,0,8017,2021-06-04,,
582,SPRC,0,3163,2021-06-04,,
588,STA,0,16060,2021-06-04,,
594,STEC,0,20099,2021-06-04,,
600,STGT,0,0,2021-06-04,,
606,STPI,0,19586,2021-06-04,,
612,SUPER,0,221625,2021-06-04,,
618,TASCO,0,8750,2021-06-04,,
624,TCAP,0,1934,2021-06-04,,
630,THAI,0,117,2021-06-04,,
636,THANI,0,12439,2021-06-04,,
642,THCOM,0,14341,2021-06-04,,
648,THG,0,0,2021-06-04,,
654,TISCO,0,1461,2021-06-04,,
660,TKN,0,9123,2021-06-04,,
666,TOA,0,1474,2021-06-04,,
672,TOP,0,1899,2021-06-04,,
678,TPIPL,0,53179,2021-06-04,,
684,TPIPP,0,11777,2021-06-04,,
690,TQM,0,1289,2021-06-04,,
696,TRUE,0,51323,2021-06-04,,
702,TTA,0,30574,2021-06-04,,
708,TTB,0,146122,2021-06-04,,
714,TTCL,0,4144,2021-06-04,,
720,TTW,0,5310,2021-06-04,,
726,TU,0,8176,2021-06-04,,
732,TVO,0,1272,2021-06-04,,
738,UNIQ,0,10914,2021-06-04,,
744,VGI,0,23975,2021-06-04,,
750,VNG,0,2750,2021-06-04,,
756,VNT,0,1069,2021-06-04,,
762,WHA,0,56516,2021-06-04,,
768,WHAUP,0,7610,2021-06-04,,
769,Single Stock,0,2657426,2021-06-04,,
6,AAV,223,8410,2021-06-07,,
12,ADVANC,1653,9817,2021-06-07,,
18,AEONTS,20,796,2021-06-07,,
24,AMATA,1316,12934,2021-06-07,,
30,AOT,222,5250,2021-06-07,,
36,AP,66,3265,2021-06-07,,
42,AWC,3506,2506,2021-06-07,,
48,BA,54,697,2021-06-07,,
54,BAM,1300,1300,2021-06-07,,
60,BANPU,17567,50251,2021-06-07,,
66,BAY,0,1988,2021-06-07,,
72,BBL,412,8600,2021-06-07,,
78,BCH,633,7214,2021-06-07,,
84,BCP,2231,5297,2021-06-07,,
90,BCPG,321,3924,2021-06-07,,
96,BDMS,209,9261,2021-06-07,,
102,BEAUTY,16750,65617,2021-06-07,,
108,BEC,2259,10649,2021-06-07,,
114,BEM,1536,60346,2021-06-07,,
120,BGRIM,6677,12575,2021-06-07,,
126,BH,25,1160,2021-06-07,,
132,BJC,274,4959,2021-06-07,,
138,BLA,200,770,2021-06-07,,
144,BLAND,704,274811,2021-06-07,,
150,BPP,307,4715,2021-06-07,,
156,BTS,10794,66492,2021-06-07,,
162,CBG,99,16295,2021-06-07,,
168,CENTEL,206,2375,2021-06-07,,
174,CHG,1509,34899,2021-06-07,,
180,CK,2845,16552,2021-06-07,,
186,CKP,3716,9021,2021-06-07,,
192,COM7,271,5041,2021-06-07,,
198,CPALL,545,9481,2021-06-07,,
204,CPF,2759,44804,2021-06-07,,
210,CPN,701,4582,2021-06-07,,
216,CRC,0,0,2021-06-07,,
222,DELTA,54,809,2021-06-07,,
228,DTAC,214,8051,2021-06-07,,
234,EA,276,6611,2021-06-07,,
240,EASTW,200,9326,2021-06-07,,
246,EGCO,104,2203,2021-06-07,,
252,EPG,2500,15161,2021-06-07,,
258,ERW,3060,6070,2021-06-07,,
264,ESSO,13,9325,2021-06-07,,
270,GFPT,1,5868,2021-06-07,,
276,GLOBAL,607,7715,2021-06-07,,
282,GPSC,1027,8658,2021-06-07,,
288,GULF,204,8278,2021-06-07,,
294,GUNKUL,29992,86184,2021-06-07,,
300,HANA,416,2361,2021-06-07,,
306,HMPRO,1031,5508,2021-06-07,,
312,ICHI,45,13789,2021-06-07,,
318,INTUCH,0,697,2021-06-07,,
324,IRPC,6838,144281,2021-06-07,,
330,ITD,1848,47101,2021-06-07,,
336,IVL,540,12042,2021-06-07,,
342,JAS,1114,25410,2021-06-07,,
348,JMT,249,4683,2021-06-07,,
354,KBANK,2035,15064,2021-06-07,,
360,KCE,503,5028,2021-06-07,,
366,KEX,605,605,2021-06-07,,
372,KKP,20,1676,2021-06-07,,
378,KTB,47,29451,2021-06-07,,
384,KTC,2217,52963,2021-06-07,,
390,LH,1024,11108,2021-06-07,,
396,LPN,3388,14795,2021-06-07,,
402,M,0,4002,2021-06-07,,
408,MAJOR,2511,4194,2021-06-07,,
414,MBK,230,5926,2021-06-07,,
420,MEGA,307,2352,2021-06-07,,
426,MINT,442,9580,2021-06-07,,
432,MTC,505,4176,2021-06-07,,
438,OR,2515,2513,2021-06-07,,
444,ORI,9192,16665,2021-06-07,,
450,OSP,500,5931,2021-06-07,,
456,PLANB,5,20552,2021-06-07,,
462,PRM,503,37186,2021-06-07,,
468,PSH,1403,1081,2021-06-07,,
474,PSL,2690,23652,2021-06-07,,
480,PTG,4617,21803,2021-06-07,,
486,PTT,1817,12972,2021-06-07,,
492,PTTEP,266,1010,2021-06-07,,
498,PTTGC,691,5515,2021-06-07,,
504,QH,2044,25796,2021-06-07,,
510,RATCH,409,4841,2021-06-07,,
516,RS,486,90354,2021-06-07,,
522,S,2001,46816,2021-06-07,,
528,SAMART,1035,19421,2021-06-07,,
534,SAWAD,711,5592,2021-06-07,,
540,SCB,653,2922,2021-06-07,,
546,SCC,117,3095,2021-06-07,,
552,SCGP,301,301,2021-06-07,,
558,SGP,1000,1595,2021-06-07,,
564,SIRI,47873,333960,2021-06-07,,
570,SPALI,200,584,2021-06-07,,
576,SPCG,2,8021,2021-06-07,,
582,SPRC,0,3167,2021-06-07,,
588,STA,300,16731,2021-06-07,,
594,STEC,1351,20775,2021-06-07,,
600,STGT,550,450,2021-06-07,,
606,STPI,500,19086,2021-06-07,,
612,SUPER,48359,282968,2021-06-07,,
618,TASCO,106,8763,2021-06-07,,
624,TCAP,0,1899,2021-06-07,,
630,THAI,0,117,2021-06-07,,
636,THANI,500,12439,2021-06-07,,
642,THCOM,1627,20308,2021-06-07,,
648,THG,0,0,2021-06-07,,
654,TISCO,80,1501,2021-06-07,,
660,TKN,6530,9625,2021-06-07,,
666,TOA,1,1473,2021-06-07,,
672,TOP,323,1887,2021-06-07,,
678,TPIPL,2668,52675,2021-06-07,,
684,TPIPP,2014,12279,2021-06-07,,
690,TQM,200,1169,2021-06-07,,
696,TRUE,1785,50885,2021-06-07,,
702,TTA,1245,31670,2021-06-07,,
708,TTB,23383,170539,2021-06-07,,
714,TTCL,0,4145,2021-06-07,,
720,TTW,0,5310,2021-06-07,,
726,TU,851,9293,2021-06-07,,
732,TVO,307,1666,2021-06-07,,
738,UNIQ,503,12418,2021-06-07,,
744,VGI,10,24485,2021-06-07,,
750,VNG,1,2750,2021-06-07,,
756,VNT,100,869,2021-06-07,,
762,WHA,4222,58140,2021-06-07,,
768,WHAUP,501,7960,2021-06-07,,
769,Single Stock,325125,2907325,2021-06-07,,
6,AAV,586,8966,2021-06-08,,
12,ADVANC,1750,10060,2021-06-08,,
18,AEONTS,45,799,2021-06-08,,
24,AMATA,3192,12847,2021-06-08,,
30,AOT,354,5326,2021-06-08,,
36,AP,13,3278,2021-06-08,,
42,AWC,4502,5008,2021-06-08,,
48,BA,41,703,2021-06-08,,
